,Epoch,Learning Rate,Train Loss,Valid Loss,Train Acc.,Valid Acc.,Unnamed: 6,Train Loss Std,Valid Loss Std,Train Acc. Std,Valid Acc. Std
0,0.0,0.001,0.471455,0.3322156666666667,86.865,90.71666666666665,,0.005139129984734745,0.0026421236408111864,0.11741417669514825,0.11372481406154558
1,1.0,0.001,0.32481133333333334,0.29318533333333335,90.87444433333333,91.64666666666666,,0.001792383980438697,0.002531119581002298,0.07138224698995152,0.2145538005567201
2,2.0,0.001,0.298136,0.2818566666666667,91.58166666666666,91.94,,0.001033076957443155,0.0029991032548635863,0.039193076204010135,0.09000000000000341
3,3.0,0.001,0.285599,0.2746773333333334,91.96499999999999,92.26666666666667,,0.0005777161932990963,0.000694278282343158,0.014239869697439907,0.07094598884597644
4,4.0,0.001,0.27819166666666667,0.2724066666666667,92.197222,92.19,,0.0003173426119091768,0.0030264137743100045,0.05061642977334496,0.16093476939431411
5,5.0,0.001,0.273114,0.276829,92.30555566666665,91.98666666666668,,0.0007428398212266349,0.0029783258720294703,0.018282814234501874,0.25774664562964705
6,6.0,0.001,0.26934933333333333,0.27294766666666664,92.435,92.44,,0.0007854790470364549,0.00497805959519705,0.0474637639573673,0.09848857801796021
7,7.0,0.001,0.2656083333333333,0.26940500000000006,92.57000000000001,92.42999999999999,,0.0007933078427277199,0.002195664591871927,0.035276747143127986,0.14730919862656489
8,8.0,0.001,0.26342266666666664,0.27330766666666667,92.66055566666667,92.28666666666668,,0.00038609627469496214,0.0026949924551533232,0.02457000580653859,0.15947831618540773
9,9.0,0.001,0.26074933333333333,0.2694796666666666,92.74000000000001,92.46,,0.0005896891836665405,0.0038462461353030255,0.06954195775932813,0.14730919862656489
10,10.0,0.001,0.26011933333333337,0.271271,92.75000033333333,92.50666666666666,,0.0003082309740005474,0.0034559333037545714,0.011547005383790217,0.092915732431772
11,11.0,0.001,0.25805800000000007,0.271752,92.82111100000002,92.35666666666667,,0.0007122141531870764,0.004945312123617674,0.046077780458696725,0.27428695436227274
12,12.0,0.001,0.25645466666666666,0.2734083333333333,92.88277766666666,92.39333333333333,,0.0009584009251525866,0.006337327538744793,0.03660356944798253,0.128970280814355
13,13.0,0.001,0.2551603333333334,0.2758106666666667,92.91944433333333,92.31333333333333,,0.0008417246184669678,0.007169559633152757,0.04256800659336824,0.35795716689756235
14,14.0,0.001,0.25482133333333334,0.2712136666666667,92.93,92.45,,0.0004124285796757141,0.004746086001468285,0.05418573510620764,0.14933184523068202
15,15.0,0.001,0.2541276666666667,0.2721976666666666,92.91166666666668,92.60333333333334,,0.00041350010076579455,0.0011092778431634584,0.046933860083455486,0.11060440015357959
16,16.0,0.001,0.2530346666666667,0.27259866666666666,92.98666633333333,92.41000000000001,,0.00041123756313515304,0.0038448032892897397,0.010408329997334851,0.3080584360149864
17,17.0,0.001,0.250648,0.27439833333333336,93.02166700000002,92.38,,0.00044266352910533066,0.0014723536712805733,0.015000000000000568,0.09165151389911406
18,18.0,0.001,0.2507003333333333,0.27381000000000005,93.01555566666667,92.55,,0.0006649829571750859,0.0021820439958900894,0.018282814234501874,0.1311487704860421
19,19.0,0.001,0.2503396666666667,0.271244,93.00444433333332,92.55666666666666,,0.0005987506437018149,0.0033864434145575322,0.056429170615323536,0.14224392195568178
20,20.0,0.001,0.24887166666666669,0.2728253333333333,93.11777766666667,92.50333333333333,,0.000335261589409408,0.002918250560410017,0.016358642527219417,0.09504384952922047
21,21.0,0.001,0.24842833333333328,0.27498833333333333,93.09500033333335,92.37333333333333,,0.0007570907035047565,0.0034280620375560936,0.034034296427768854,0.2203028218914411
22,22.0,0.001,0.248242,0.2805333333333333,93.07888866666667,92.35666666666667,,0.0003869767434872366,0.0022015259102116836,0.014174670942684426,0.020816659994658326
23,23.0,0.001,0.24807900000000002,0.273245,93.12277766666666,92.48333333333333,,0.0006438509144204248,0.002048139887800633,0.04191027673892025,0.07767453465153673
24,24.0,0.001,0.2472736666666667,0.2718656666666666,93.10722233333333,92.55666666666666,,0.0006468340848574257,0.001870085916029887,0.04233940464076177,0.17897858344878093
25,25.0,0.001,0.246556,0.27202433333333337,93.15222233333333,92.60333333333334,,0.0010265831676001592,0.0036116624057812093,0.050147944088803485,0.10969655114602757
26,26.0,0.001,0.24577400000000002,0.27370633333333333,93.128889,92.53333333333332,,0.00019148629193756087,0.0019582669208597202,0.04945051024003569,0.18009256878986557
27,27.0,0.001,0.24618133333333334,0.27672800000000003,93.16166666666668,92.23666666666666,,0.0005965587425671644,0.00442630873301896,0.050525312689126585,0.2307234997422985
28,28.0,0.001,0.24595033333333335,0.27717733333333333,93.08722233333333,92.43666666666667,,0.00032015985590535905,0.004766261043347657,0.04347195988604239,0.03785938897200493
29,29.0,0.001,0.24546233333333334,0.27500966666666665,93.15555533333333,92.65666666666668,,0.0001361518759816788,0.002843658617579334,0.032758835393421025,0.20647840887931243
30,30.0,0.001,0.2450756666666667,0.27570266666666665,93.165,92.46333333333332,,0.0008056924558002039,0.00502765564983654,0.05372284326988331,0.1750238079043316
31,31.0,0.001,0.24439799999999998,0.2790013333333334,93.203889,92.36333333333333,,0.0005752103962899118,0.008267795917494184,0.032503412928491265,0.1331665623695941
32,32.0,0.001,0.24389733333333333,0.2833936666666666,93.17111133333333,92.13666666666667,,0.0007420581738201781,0.005165130814735781,0.01387790677059594,0.21126602503321176
33,33.0,0.001,0.24407299999999998,0.2773583333333333,93.21222233333333,92.50666666666666,,0.0008992068727495503,0.002859220931186196,0.029265530856847008,0.181475434517549
34,34.0,0.001,0.24290133333333333,0.27731333333333336,93.24166666666667,92.38,,0.00031029716939304523,0.00861427271064327,0.024210064484285636,0.3984971769034243
35,35.0,0.001,0.24282233333333333,0.2755876666666667,93.22944433333333,92.50333333333333,,0.0006228236775631925,0.0016309216208430322,0.04831398654979029,0.092915732431772
