,Epoch,Learning Rate,Train Loss,Valid Loss,Train Acc.,Valid Acc.,Unnamed: 6,Train Loss Std,Valid Loss Std,Train Acc. Std,Valid Acc. Std
0,0.0,0.001,1.7106073333333331,1.4478900000000001,36.16266666666667,47.22333333333333,,0.02423742109493795,0.04939424831900968,1.005676555028173,2.882816909436555
1,1.0,0.001,1.4439156666666666,1.3346576666666667,47.45533333333333,52.25,,0.044196405694732016,0.05713337958088372,2.0426652523928963,2.032658357914579
2,2.0,0.001,1.3188896666666665,1.225401,52.577999999999996,56.76333333333333,,0.031263731100643295,0.052100720599623215,1.1516874576029734,1.7918798322804266
3,3.0,0.001,1.2430426666666667,1.1458183333333334,55.68333333333333,59.45333333333334,,0.021864805815129788,0.0012279512748204582,1.0301501508679853,0.2967041174863156
4,4.0,0.001,1.18694,1.1176563333333334,57.708000000000006,60.71,,0.01714766605109867,0.05442846013193221,0.8577155705710384,2.262388118780685
5,5.0,0.001,1.1453543333333334,1.0975093333333332,59.50133333333333,60.80666666666667,,0.024618362706185913,0.02256324037751089,0.8476044675043523,1.322283378604349
6,6.0,0.001,1.117732,1.0719473333333334,60.51266666666667,62.28666666666667,,0.021024757144851906,0.05044333097975713,0.9247925893590025,1.9101396109534339
7,7.0,0.001,1.0949913333333334,1.0444120000000001,61.522,63.423333333333325,,0.014208936284371766,0.04283467422544491,0.6890341065578689,1.6781040889448233
8,8.0,0.001,1.0659830000000001,1.0131606666666666,62.452666666666666,64.83666666666666,,0.016072399074189326,0.042100298530216344,0.833120239421255,0.9670746265585392
9,9.0,0.001,1.0531300000000001,0.9829373333333332,62.83866666666666,65.89999999999999,,0.01888751050297531,0.02684044568060175,0.9315499628754953,0.9704122835166462
10,10.0,0.001,1.035823,0.9893263333333334,63.69866666666667,65.76666666666667,,0.018903165634358652,0.028945615425023077,0.7933355742265275,1.0585997040115496
11,11.0,0.001,1.0178813333333334,0.9877136666666667,64.38266666666668,65.59333333333333,,0.01561399399043474,0.0341619916330025,0.7317659006358036,1.4829137983488239
12,12.0,0.001,1.0043009999999999,0.9731793333333333,64.87666666666667,66.27,,0.019886989440335037,0.060255142862110346,0.7761065218984642,2.3396367239381424
13,13.0,0.001,0.991485,0.9387946666666666,65.43133333333333,67.38333333333333,,0.01976325350239682,0.011144717687466795,0.7909926253343506,0.44275651698572593
14,14.0,0.001,0.9760536666666667,0.9576386666666666,65.91333333333334,67.25666666666666,,0.01812665651280819,0.0338174228665244,0.6470744418792449,0.8663909817936339
15,15.0,0.001,0.9609146666666666,0.9287993333333332,66.42933333333333,68.05666666666667,,0.015998822217067513,0.02724490496098922,0.6099387947436482,0.7600219295081757
16,16.0,0.001,0.9504166666666668,0.9390299999999999,67.07733333333334,68.14333333333333,,0.016983404644927213,0.03998836909652608,0.5542285930311894,1.446870185377157
17,17.0,0.001,0.938777,0.9488500000000001,67.50866666666667,67.48333333333333,,0.012844399402073978,0.04977332632042984,0.5617128566566135,2.0432653604789888
18,18.0,0.001,0.9342343333333334,0.91131,67.66000000000001,68.47666666666667,,0.022635411401901482,0.03403214229225068,0.8976391257069847,1.035824953036628
19,19.0,0.001,0.918377,0.89717,68.33666666666666,69.44333333333333,,0.020377971268013873,0.01521616801300512,0.852988471981503,0.42524502740577447
20,20.0,0.001,0.9090186666666668,0.8946616666666666,68.55399999999999,69.21333333333334,,0.012737553349577513,0.026926576914515825,0.5912055480118549,0.5856051001599384
21,21.0,0.001,0.8995873333333333,0.8680833333333333,68.94066666666667,70.65666666666668,,0.008787098060983123,0.04219048703598162,0.2849584765072501,1.4699773240881466
22,22.0,0.001,0.8919646666666666,0.8557303333333334,69.24733333333333,70.60000000000001,,0.01243768146936289,0.03948368581241282,0.5513921774321179,1.1992914574864564
23,23.0,0.001,0.8769170000000001,0.8493746666666667,69.72066666666666,71.21666666666667,,0.014460846275374101,0.02358680784534717,0.468385880800581,1.0018150195187396
24,24.0,0.001,0.8699396666666667,0.8546263333333334,69.96666666666665,70.84666666666666,,0.009383997247086792,0.024510447656730647,0.3450816328542205,1.3435152895792892
25,25.0,0.001,0.8661066666666667,0.85956,70.134,70.50333333333334,,0.013542954195201715,0.039750616561255975,0.5717761799865406,1.0529165842237145
26,26.0,0.001,0.8592673333333333,0.8258619999999999,70.47266666666665,71.68333333333334,,0.009467827857187413,0.03314381793034711,0.3802648200048655,0.9550043629917772
27,27.0,0.001,0.8513509999999999,0.8372666666666667,70.68066666666668,71.73666666666666,,0.014878752871124617,0.0045476480001571526,0.3835431309948506,0.26025628394590655
28,28.0,0.001,0.8422873333333333,0.863844,71.11399999999999,70.83,,0.010437816310576345,0.024135176837968314,0.3170425838905553,0.39127995093027984
29,29.0,0.001,0.8377439999999999,0.822864,71.27866666666667,72.08666666666666,,0.0202783003972227,0.012382418503668835,0.6655353734651048,0.4000416644967524
30,30.0,0.001,0.8327396666666665,0.8217996666666667,71.51799999999999,72.17,,0.014105406776599296,0.04189151628114385,0.5821889727571296,1.1228089775202168
31,31.0,0.001,0.8246190000000001,0.797772,71.64666666666666,73.04333333333334,,0.009657196332269528,0.03721129652403957,0.18903262505010432,1.077698164298954
32,32.0,0.001,0.8220063333333334,0.8213016666666667,71.87733333333334,72.04,,0.014858340833798863,0.03272580887210176,0.7304829452720508,1.1258774356030112
33,33.0,0.001,0.8103393333333333,0.8021220000000001,72.25133333333333,72.59,,0.0178096174112004,0.03126343013810224,0.6500656377115559,1.3716048993788286
34,34.0,0.001,0.8084103333333333,0.7952306666666668,72.23333333333333,73.16333333333334,,0.016985523080945475,0.02456171704774185,0.7850053078376772,0.41884762543594867
35,35.0,0.001,0.8080273333333333,0.7962486666666666,72.384,73.06,,0.019131408947940395,0.03022306975363916,0.6902376402370369,0.9184770002564048
36,36.0,0.001,0.7985116666666667,0.7921496666666666,72.86333333333333,73.38,,0.018325179189665045,0.02138421149664712,0.5210617365853448,0.971802449060507
37,37.0,0.001,0.7924546666666666,0.7977706666666666,73.01133333333333,73.11,,0.02000881191708629,0.036719790635750246,0.7759699306888932,1.153256259467078
38,38.0,0.001,0.7912346666666666,0.8288293333333333,72.93733333333334,72.25333333333334,,0.017354885027949168,0.04133391385210613,0.4498903570130593,0.9214300479870028
39,39.0,0.001,0.7836,0.8215146666666667,73.27866666666667,72.40333333333332,,0.014973475982549977,0.022925541047777557,0.5983187556255717,0.7300228306932193
40,40.0,0.001,0.7786376666666667,0.7674726666666668,73.306,74.35666666666667,,0.012177662925756068,0.024801563989662764,0.4583797552248575,0.8564072240081397
41,41.0,0.001,0.7775083333333335,0.763384,73.55066666666667,74.53333333333332,,0.015323361815650426,0.025789218347984092,0.6843313037800749,0.9937974307339142
42,42.0,0.001,0.770514,0.8012663333333334,73.71933333333334,72.97666666666667,,0.009568288404934264,0.0319494570272068,0.49974526844516937,0.7427202254774883
43,43.0,0.001,0.7706456666666667,0.7691353333333333,73.80666666666666,73.98333333333333,,0.016015983558100112,0.018942059294948174,0.5838298838988413,0.7252815545244008
44,44.0,0.001,0.7646286666666667,0.7680440000000001,73.94266666666667,74.06333333333333,,0.014735737827924767,0.03251847211970452,0.4951053759891276,1.0950951252440795
