,Epoch,Learning Rate,Train Loss,Valid Loss,Train Acc.,Valid Acc.,Unnamed: 6,Train Loss Std,Valid Loss Std,Train Acc. Std,Valid Acc. Std
0,0.0,0.001,0.2606866666666667,0.11885266666666666,91.998889,96.20666666666666,,0.0010777501256475422,0.004975653256943589,0.09098754290011549,0.16502525059315779
1,1.0,0.001,0.13612766666666667,0.09173066666666667,95.82166666666666,97.10666666666667,,0.0019441590298464068,0.0037439840188405325,0.07327617090386447,0.1418919776919529
2,2.0,0.001,0.10806133333333333,0.08348700000000002,96.58999999999999,97.33333333333333,,0.003363277320313242,0.003660963944099966,0.1160937504304165,0.12503332889007363
3,3.0,0.001,0.10103166666666667,0.07586966666666667,96.80388899999998,97.57,,0.005573065434151426,0.0006621497816456082,0.17370458212724782,0.01732050807568943
4,4.0,0.001,0.08694633333333335,0.07308333333333333,97.25277799999999,97.7,,0.0032830719354490726,0.00983364435666317,0.07557815797570472,0.2858321185591274
5,5.0,0.001,0.08125866666666666,0.07705966666666668,97.416111,97.54,,0.004843610464656845,0.010995412967839511,0.17801671790031529,0.32511536414017694
6,6.0,0.001,0.08148266666666668,0.080259,97.39444466666667,97.49666666666667,,0.004020531847073634,0.0030689209830166704,0.12075378377646942,0.09712534856222159
7,7.0,0.001,0.08264900000000001,0.06309566666666666,97.365,98.06,,0.01113284491942648,0.002046048956729368,0.27155953102221264,0.14000000000000057
8,8.0,0.001,0.07118600000000001,0.065989,97.677778,97.97333333333331,,0.0016201688183643055,0.005049578497260937,0.02457057107598308,0.19655363983740978
9,9.0,0.001,0.07407133333333332,0.070839,97.64444433333334,97.75999999999999,,0.007852137691949458,0.0017977644450817211,0.2651329387030888,0.14177446878757813
10,10.0,0.001,0.071473,0.075658,97.686111,97.67,,0.005509729938935296,0.005780353189901107,0.16453954494893308,0.17349351572897706
11,11.0,0.001,0.06206166666666666,0.06493266666666667,97.95333333333333,97.99666666666667,,0.0030760462176848617,0.0041556049298908755,0.09820642658367228,0.15947831618541186
12,12.0,0.001,0.07401500000000001,0.063789,97.605,98.00666666666666,,0.006510247076724507,0.006347280677581541,0.1852323105967176,0.205993527406403
13,13.0,0.001,0.06514733333333332,0.067422,97.871111,97.99333333333334,,0.007775603534988991,0.006818352660283857,0.2580767578899746,0.3763420430052144
14,14.0,0.001,0.057039,0.06367933333333332,98.15611133333334,98.21666666666665,,0.0033642652986945,0.004229189559872358,0.13115237815736783,0.20305992547357488
15,15.0,0.001,0.054005666666666674,0.065681,98.25333333333333,98.08999999999999,,0.007143394174573691,0.012809143570122087,0.23857824130111985,0.3487119154832546
16,16.0,0.001,0.06593033333333333,0.06373166666666666,97.86055566666666,98.01666666666667,,0.010930525574432973,0.018154382840882617,0.358272795920007,0.5229085324732545
17,17.0,0.001,0.05626133333333333,0.06423366666666666,98.17444466666667,98.07666666666667,,0.010597415785621197,0.0014250390637920573,0.316619687158479,0.04618802153516908
18,18.0,0.001,0.05429833333333333,0.06662566666666667,98.21055566666666,98.10333333333334,,0.007863740098282326,0.009421387654339104,0.284098794762203,0.26102362600602325
19,19.0,0.001,0.06530866666666667,0.059955666666666664,97.89388866666667,98.22333333333331,,0.008534753032943211,0.0006319195623917114,0.2469497849691997,0.13279056191361624
20,20.0,0.001,0.04531166666666667,0.05635133333333334,98.526111,98.25,,0.003987460888000451,0.0030414809441016264,0.09100270244339285,0.0781024967590692
21,21.0,0.001,0.05403,0.07000366666666667,98.265,97.89666666666666,,0.004694516055995548,0.012621939048075513,0.15014779015689808,0.36828431046316545
22,22.0,0.001,0.06450933333333334,0.05901966666666667,97.89222233333334,98.24333333333334,,0.010840059470931578,0.001988102696877939,0.34960853133945957,0.08082903768654559
23,23.0,0.001,0.04817066666666667,0.06234966666666667,98.42166666666667,98.17999999999999,,0.0077024890349375605,0.0016775459258492303,0.2531962348324581,0.07937253933193267
24,24.0,0.001,0.049819333333333334,0.063264,98.36944433333333,98.13666666666666,,0.009470812654325573,0.006523389303115366,0.2713767403174629,0.1900876990584412
25,25.0,0.001,0.05674100000000001,0.06579266666666667,98.14666666666666,98.08666666666666,,0.014386638905595705,0.017364707896573822,0.45941085460982445,0.5081666393353018
26,26.0,0.001,0.053684,0.05621966666666667,98.242778,98.29,,0.01764845001692783,0.0038895758551972365,0.5685319586118271,0.18248287590894532
27,27.0,0.001,0.041585333333333335,0.05518933333333333,98.63444433333332,98.34333333333335,,0.002562537284281605,0.0024472401462327592,0.06960844191139523,0.08386497083605828
28,28.0,0.001,0.048261,0.06514666666666667,98.43555533333334,98.01666666666665,,0.012157835169140926,0.013484911283851046,0.37989870531016046,0.4140450861118089
29,29.0,0.001,0.062513,0.069436,97.99722233333334,97.91333333333334,,0.005587157774754526,0.016640207420582236,0.15551307078614038,0.4657610259922303
30,30.0,0.001,0.04735400000000001,0.059228,98.45444433333334,98.28333333333332,,0.005076817605547788,0.0052917274117248395,0.16317446582211687,0.12423096769055947
31,31.0,0.001,0.046249000000000005,0.059973,98.50944433333332,98.22333333333334,,0.010462429497970343,0.009470884224822942,0.33042229825684444,0.2557994005726611
32,32.0,0.001,0.05720266666666666,0.055028999999999995,98.15666666666665,98.32,,0.010600597734719174,0.005319987593970497,0.3520217354402067,0.21633307652783967
33,33.0,0.001,0.04208133333333333,0.051945333333333336,98.62666666666667,98.5,,0.007535818557617567,0.005928645404587235,0.2382400749943887,0.124899959967967
34,34.0,0.001,0.03608266666666667,0.054274666666666666,98.80055566666668,98.46999999999998,,0.0028716030946726112,0.0022000775743898937,0.1426370400188294,0.05196152422706829
35,35.0,0.001,0.06071000000000001,0.06843333333333333,98.033889,97.99666666666666,,0.013796575372171167,0.0045478905366481024,0.41958054274715106,0.19756855350316618
36,36.0,0.001,0.05074566666666666,0.05791366666666667,98.35944433333333,98.37333333333333,,0.001578622606367124,0.00575030958586869,0.054780847897175244,0.22120880030716
37,37.0,0.001,0.045225999999999995,0.06269366666666666,98.50277766666666,98.11000000000001,,0.006662243090731528,0.008743662066510423,0.22003385261439942,0.27495454169734684
38,38.0,0.001,0.05427200000000001,0.057534999999999996,98.21277766666667,98.38,,0.009069953197233157,0.0031807495971861726,0.2796444263441235,0.10148891565091671
39,39.0,0.001,0.042045,0.05718566666666667,98.61444433333334,98.38,,0.007212048530064116,0.007093141217636471,0.23922555295230113,0.21071307505705603
40,40.0,0.001,0.05155200000000001,0.06039466666666667,98.28666700000001,98.27666666666666,,0.016657218465278054,0.01045503784466289,0.5159215056575932,0.34559128075420603
41,41.0,0.001,0.04473166666666667,0.06123800000000001,98.53555533333333,98.33,,0.004297072530611199,0.01718923532330627,0.1684682055948071,0.46604720790923776
42,42.0,0.001,0.05125233333333334,0.052527,98.34499966666665,98.42333333333333,,0.021916751249519927,0.005189795468031474,0.6036624332632721,0.14047538337136348
43,43.0,0.001,0.047716,0.054959,98.43111133333333,98.33999999999999,,0.00859517300582135,0.006444563600430985,0.28867678517042333,0.23811761799581682
44,44.0,0.001,0.052087999999999995,0.05202966666666667,98.32111100000002,98.49666666666667,,0.016033075968135375,0.0025997940944108133,0.46552347734888916,0.11930353445448762
