,Epoch,Learning Rate,Train Loss,Valid Loss,Train Acc.,Valid Acc.,Unnamed: 6,Train Loss Std,Valid Loss Std,Train Acc. Std,Valid Acc. Std
0,0.0,0.001,1.7504670000000002,1.5490553333333335,34.690666666666665,42.893333333333324,,0.009602671659491524,0.030732067361850735,0.37808640987654324,0.5619905100029128
1,1.0,0.001,1.496946333333333,1.3791066666666667,45.163999999999994,49.379999999999995,,0.036905455481992526,0.024131408357850426,1.7671208221284689,1.7170905625505035
2,2.0,0.001,1.3897916666666665,1.283062,49.669999999999995,54.13666666666666,,0.04218255210787194,0.05730591401417487,1.5659936142909388,2.4794421415579198
3,3.0,0.001,1.3084843333333334,1.2253243333333332,52.81,56.60666666666666,,0.04478685472695451,0.07648787323709118,1.842255139767564,2.449598606574827
4,4.0,0.001,1.251506,1.1722433333333333,55.24,58.81666666666666,,0.0409171684626392,0.05425528694360879,1.6025629472816338,1.8402264353424913
5,5.0,0.001,1.203721,1.1340123333333334,57.02133333333334,59.38666666666666,,0.043695653284966475,0.05888784411347834,1.6863325097184516,2.561958885956865
6,6.0,0.001,1.1625676666666669,1.095175,58.798,61.25666666666666,,0.048574048897876906,0.07151697657899136,1.9279180480507985,2.9260439732398646
7,7.0,0.001,1.1318446666666666,1.0755683333333332,60.046,62.03333333333333,,0.050080362721662997,0.03692386824715596,2.2634266058346157,1.2872580678843455
8,8.0,0.001,1.1070840000000002,1.0280953333333334,60.833333333333336,63.56666666666666,,0.05376414972823425,0.029976915957671994,2.2101604768281713,1.88229469885386
9,9.0,0.001,1.0868746666666667,1.0388026666666665,61.732,63.47666666666667,,0.05893438662048958,0.07703618042409249,2.3301648010387614,2.943286145337102
10,10.0,0.001,1.0545863333333334,0.9827216666666666,62.854666666666674,65.70333333333333,,0.05534649637812067,0.027796789281018204,2.285661683918541,1.1624256248609324
11,11.0,0.001,1.036213,0.9881596666666667,63.672000000000004,65.7,,0.058518852201662364,0.03511926607053932,2.269241282896116,1.5062204353945006
